"category","reason","business_status","name","address","source_url","google_match_name","google_match_address","google_place_id","google_maps_url","moved_place_id"
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","雲道咖啡_末廣門市","台中市豐原區豐陽路87號","https://m.facebook.com/coffeetree87","雲道咖啡館末廣門市","豐陽路87號","ChIJBwsh5g8aaTQRJsvupC0ktRI","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","巴菲特咖啡館","436台中市清水區忠貞路21號2樓","","巴菲特咖啡館","2樓, No. 21號忠貞路","ChIJNT1z9psUaTQRech0IWpb488","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","波紋咖啡RIPPLE CAFE","台中市大里區永興路148號一樓","","波紋咖啡RIPPLE CAFE","永興路148號一樓","ChIJQa2677k9aTQRo1ro37Bp_Gg","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","11号倉庫"," 台中市北區進化北路375號","https://www.facebook.com/11warehousecafe/","11号倉庫","進化北路375號","ChIJ49MWrmI9aTQRbJF-wU85EJ4","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","Coffee The Hammer","台中市中區台灣大道一段259號","https://m.facebook.com/CoffeeTheHammer/","鎖霸智能居家-電子鎖專賣台中總店","400臺中市中區臺灣大道一段259號","ChIJ9WwdgnQ9aTQRv8UWuDf-YhE","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","136 Café Terry","台中市南屯區大英街422號","","WINE NOT 自然酒 wine shop","408臺中市南屯區大英街422號","ChIJBenWfSc9aTQR8x6lJhEcaAY","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","Cafe Hello","台中市南屯區大英街9號","https://www.facebook.com/CafeHelloBrunch/","小森湯咖哩","大英街9號","ChIJqZ30PPA9aTQRJqqhjOfoHkQ","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","Fleet Street","台中市中區民族路24號","https://www.facebook.com/fleetstreet24","艦隊街咖啡","400臺中市中區民族路24號","ChIJf8gNlRM9aTQRZ-X3qLQchXs","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","Rice Caff'e 米咖啡","台中市西屯區精明二街11號","https://www.facebook.com/ricecaffe/","Rice Caffè 米咖啡 Since2010 咖啡教學、講座、自製點心(一人小店, 不定時公休)","精明二街11號","ChIJdWO1Ho49aTQRTPGSYFqHVro","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","卡啡那 CAFFAINA 惠來店","台中市西屯區惠中路二段45號","http://www.caffaina.com/","卡啡那 惠來館","惠中路二段45號","ChIJYbZhYes9aTQROJgxaI2qBlc","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Forro Cafe","台中市西區精誠三街47號","http://www.forro.com.tw/","FORRO CAFE 呼嚕咖啡","精誠三街47號","ChIJyT_aEJs9aTQR4FjN68biMsU","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","沐cafe","402台中市南區五權南路380巷19號","","沐 Cafe","五權南路380巷19號","ChIJjXkaaN89aTQRwbLRFunmpUk","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","428cafe","台中市西區博館路103號","https://www.facebook.com/428Coffee/","428Cafe","博館路103號","ChIJ-_EWrII9aTQRxKRPI0djcVg","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","窩茶居","台中市西區華美西街一段30號","https://wochaju.com","台湾茶カフェ 窩茶居","華美西街一段30號","ChIJa5BQ2Js9aTQRrmN23RWuTOE","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","後驛冊店","台中市東區大公街19號1F","https://www.facebook.com/statio.verso/","後驛冊店","大公街19號","ChIJhx1FjhY9aTQRKUfq2_nKQHg","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","羊毛馬路咖啡-勤美店","台中市西區民權路229巷21號","https://b-m.facebook.com/woolroad2/","羊毛馬路咖啡-勤美店","民權路229巷21號","ChIJndfYwHU9aTQR-jVxtlQs9-M","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","REC COFFEE Taiwan","台中市西屯區惠中路一段88號26樓","","階梯咖啡旗艦店","惠中路一段88號26樓","ChIJy3Mcf309aTQR-0AyrGNc7Eg","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","ABG Coffee","台中市南屯區公益路二段705號","https://www.facebook.com/abg.coffee","ABG COFFEE 台中公益店","公益路二段705號","ChIJleYDlTw9aTQRuzVS_9A9VI4","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","拾光机","台中市西區自治街36號","http://www.facebook.com/timeless01","解憂老宅","403臺中市西區自治街36號","ChIJJY4JcAA9aTQRhopipAUxEXg","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","ROKARO coffee","台中市美村路一段576巷21號","https://www.facebook.com/rokaro.coffee/","ROKARO COFFEE","美村路一段576巷21號","ChIJq8A_gKY9aTQRlGasUbEgiDg","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","沃咖啡","台中市西屯區西屯路二段10-8號","www.facebook.com/worldrich.coffee/","酒窩咖啡","西屯路二段10-8號","ChIJ00BkDoE9aTQRndY-gwkcp9o","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","天味咖啡道 tenway cafe","台中市西區健行路1020號","https://www.facebook.com/tenwaycafe","天味早餐（營業至3/30結束）","健行路1020號","ChIJmZRs8ns9aTQRJnuuZho0zVE","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","方舟咖啡廚房","台中市南區復興路三段362號","https://www.facebook.com/tadacafe","方舟咖啡廚房","復興路三段362號","ChIJXbLC-xA9aTQRtorayDzmN6M","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","艾薇兒咖啡店","台中市西區大忠南街89號","","艾薇兒咖啡 i will coffee","大忠南街89號號","ChIJ7Vw4OKU9aTQR5MlkvGaDmNU","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Café Mambo 漫波","台中市北區五權路594號","https://www.facebook.com/cafemambo.tw/","Café Mambo 漫波","五權路594號","ChIJGUX0WGY9aTQR4X7FuWybf9A","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","森林小徑-鍋物。早午餐。義式料理。下午茶","台中市北屯區文心路四段131號","https://www.facebook.com/fp22982238/?ref=bookmarks","森林小徑-文心店","文心路四段131號","ChIJPSr_NtAXaTQRYO6n1t2H-Ss","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","棋朵keydoor咖啡","台中市南區南和路108號","https://www.facebook.com/keydoor108/","棋朵樂茶","南和路108號","ChIJrSYgK_88aTQRRiPDGX4_xg0","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","小葉茉莉 MOLY CAFE","台中市中區中華路一段60巷6號","","小葉茉莉","中華路一段60巷6號","ChIJPU82KFs9aTQRQV_4zRqCRlE","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","Caffina 卡啡那大墩店","台中南屯區大墩路573號","http://www.caffaina.com/","卡啡那 大墩館","大墩路573號","ChIJx68zbZY9aTQROkzl9TdhjfQ","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Cuiqu Coffee奎克咖啡台中公益店","台中市南屯區公益路二段532號","http://www.cuiqu-coffee.com/","Cuiqu Coffee奎克咖啡-台中公益店","公益路二段532號","ChIJITDXZMI9aTQRgwylkpKQpPk","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","晨典咖啡（南區二店）","台中市南區復興路一段265號","晨典咖啡（南區二店）","晨典咖啡（南區二店）","復興路一段265號","ChIJM0Obxe09aTQRWG2ZIObAoXk","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","3-15珈琲館","台中市東勢區東蘭路西門巷3-15號","","3-15咖啡館","東蘭路西門巷3-15號","ChIJBUemybAdaTQRuP917TbNUWY","",""
